,Program Name,Simulation,Mitigated Methane (kg),Total Cost ($),Mitigation Ratio ($/tonne CO2e),Value of Mitigated Methane ($),NEW Mitigation Ratio ($/tonne CO2e),Region,netmitigation cost $/tCO2,mitigated methane Mt
4,P_truck,mdl_lowstationary,604582.5146862816,230500.0,68.35032154814917,98508.51434645,13.616243700687447,EDM,7.79708561854459,0.0006045825146862815
2,P_drone,mdl_lowstationary,37532.317473936,16800.0,inf,6115.3816799601755,15.986223084057226,EDM,10.167065001914368,3.7532317473935994e-05
0,P_OGI,mdl_lowstationary,550267.8205984704,248920.0,81.14636995088068,89658.6721962043,16.15576936759858,EDM,10.336611285455724,0.0005502678205984704
3,P_stationary,mdl_lowstationary,1166831.9056855007,1183350.0,181.53233788542695,190119.42080521418,36.219870055036985,EDM,30.400711972894122,0.0011668319056855007
4,P_truck,mdl_lowstationary,542844.1674405504,213100.0,70.77548684190373,88449.0886805621,14.02007195103146,GP,8.200913868888602,0.0005428441674405504
1,P_aircraft,mdl_lowstationary,82968.257124432,34550.0,inf,13518.551312194468,14.872297119342665,GP,9.053139037199806,8.2968257124432e-05
2,P_drone,mdl_lowstationary,82968.257124432,38300.0,inf,13518.551312194468,16.4865117126143,GP,10.66735363047144,8.2968257124432e-05
0,P_OGI,mdl_lowstationary,468166.0996307808,225520.0,86.80977436139065,76281.31118864918,17.20390630726515,GP,11.384748225122292,0.0004681660996307808
3,P_stationary,mdl_lowstationary,1087750.3241980225,1155750.0,191.0283997987275,177234.1505314922,37.94693027990435,GP,32.127772197761495,0.0010877503241980226
4,P_truck,mdl_lowstationary,584281.0365221376,216500.0,66.15213159066032,95200.66404577688,13.23360228010737,MDP,7.414444197964512,0.0005842810365221376
1,P_aircraft,mdl_lowstationary,69572.9236608864,29250.0,inf,11335.963548547543,15.015077736774067,MDP,9.19591965463121,6.95729236608864e-05
0,P_OGI,mdl_lowstationary,539220.4915318273,239120.0,79.31167396237804,87858.65987792535,15.837677043280413,MDP,10.018518961137556,0.0005392204915318273
2,P_drone,mdl_lowstationary,69572.9236608864,33000.0,inf,11335.963548547543,16.940087703027153,MDP,11.120929620884295,6.95729236608864e-05
3,P_stationary,mdl_lowstationary,1139104.763242128,1158350.0,182.32065617388338,185601.65930397995,36.31768050850414,MDP,30.498522426361284,0.001139104763242128
4,P_truck,mdl_lowstationary,626375.7399991392,229100.0,65.44630306911934,102059.42459647771,13.062675219755642,MH,7.243517137612783,0.0006263757399991392
0,P_OGI,mdl_lowstationary,568587.3043844736,247920.0,78.07149851227675,92643.58341595645,15.572429503804972,MH,9.753271421662113,0.0005685873043844736
1,P_aircraft,mdl_lowstationary,40017.29619456,17850.0,inf,6520.275232130196,15.930611526089626,MH,10.111453443946768,4.0017296194559995e-05
2,P_drone,mdl_lowstationary,40017.29619456,21600.0,inf,6520.275232130196,19.27737865341938,MH,13.458220571276522,4.0017296194559995e-05
3,P_stationary,mdl_lowstationary,1154618.618537232,1177350.0,182.24317199482837,188129.43144389952,36.417405375798026,MH,30.59824729365517,0.0011546186185372321
1,P_aircraft,mdl_lowstationary,95584.42312652161,35150.0,67.39920383459781,15574.184314182505,13.13349081152556,RD,7.314332729382703,9.558442312652161e-05
4,P_truck,mdl_lowstationary,536589.8239192704,210700.0,70.42618291866518,87430.02829835218,14.023747124082865,RD,8.20458904194001,0.0005365898239192705
2,P_drone,mdl_lowstationary,95584.42312652161,38900.0,75.23046157830758,15574.184314182505,14.53464559227153,RD,8.715487510128673,9.558442312652161e-05
0,P_OGI,mdl_lowstationary,497038.1958909504,232920.0,84.25745217661847,80985.6273730708,16.736282034945486,RD,10.91712395280263,0.0004970381958909504
3,P_stationary,mdl_lowstationary,1066034.8593628705,1153750.0,193.48339641279725,173695.9102958092,38.65291719211139,RD,32.83375910996854,0.0010660348593628704
1,P_aircraft,mdl_lowstationary,33604.0802846784,11450.0,inf,5475.328750683786,12.169015428016944,SL,6.349857345874085,3.36040802846784e-05
4,P_truck,mdl_lowstationary,600820.0769814337,221700.0,66.25014738928675,97895.4761926457,13.17841637822269,SL,7.359258296079833,0.0006008200769814337
0,P_OGI,mdl_lowstationary,546553.6479134784,238720.0,78.52310840443793,89053.49817225063,15.59904378694027,SL,9.779885704797412,0.0005465536479134785
2,P_drone,mdl_lowstationary,33604.0802846784,15200.0,inf,5475.328750683786,16.1545008302059,SL,10.335342748063042,3.36040802846784e-05
3,P_stationary,mdl_lowstationary,1131296.3305516513,1163550.0,184.11829538056412,184329.38118638957,36.73251297703194,SL,30.91335489488908,0.0011312963305516513
4,P_truck,mdl_lowstationary,554785.2934664832,218500.0,70.39044612111024,90394.73308122551,14.06593058697017,WW,8.246772504827312,0.0005547852934664832
1,P_aircraft,mdl_lowstationary,64652.7954346848,25550.0,inf,10534.295438432497,14.113852214199293,WW,8.294694132056435,6.46527954346848e-05
2,P_drone,mdl_lowstationary,71839.8159479136,32200.0,inf,11705.32287660279,16.00783611185461,WW,10.188678029711753,7.183981594791359e-05
0,P_OGI,mdl_lowstationary,487307.876553936,232120.0,85.3479457151628,79400.20391353988,17.011832557733037,WW,11.19267447559018,0.00048730787655393596
3,P_stationary,mdl_lowstationary,1054072.2823016832,1159350.0,197.2551587672869,171746.770740121,39.281326184238495,WW,33.46216810209564,0.0010540722823016832
4,P_truck,multiyear,3281971.1007930334,1249000.0,67.95543195360031,534752.642383094,13.591570884449375,BV,7.772412802306517,0.0032819711007930335
1,P_aircraft,multiyear,198210.8482487424,80600.0,75.95187005313792,32295.767267541698,14.522774378922989,BV,8.703616296780131,0.0001982108482487424
0,P_OGI,multiyear,2976884.717212109,1365920.0,81.9329443214491,485042.9573296271,16.387217435998974,BV,10.568059353856118,0.002976884717212109
2,P_drone,multiyear,232403.7172704192,112900.0,88.93469465083061,37867.031150877694,17.349734782646166,BV,11.530576700503309,0.0002324037172704192
3,P_stationary,multiyear,6744357.777841142,5921750.0,156.82034275838987,1098901.554010045,31.35822244238493,BV,25.539064360242072,0.0067443577778411425
4,P_truck,multiyear,3319922.3853947907,1237400.0,66.56899459259974,540936.2890695985,13.311412741837914,DV,7.492254659695057,0.0033199223853947906
1,P_aircraft,multiyear,335550.3321386592,127100.0,68.78611557734226,54673.37196245117,13.527883239912722,DV,7.708725157769863,0.0003355503321386592
2,P_drone,multiyear,335550.3321386592,149600.0,82.13338889309878,54673.37196245117,15.922669808740702,DV,10.103511726597842,0.0003355503321386592
0,P_OGI,multiyear,3012561.9591888096,1344120.0,79.70442291865473,490856.07963755116,15.934704867352105,DV,10.115546785209245,0.0030125619591888095
3,P_stationary,multiyear,6631967.292104505,5897350.0,158.81337255526333,1080589.0499139964,31.75824511497364,DV,25.93908703283078,0.006631967292104505
4,P_truck,multiyear,3614042.7757704966,1331000.0,65.8692344032941,588859.214379377,13.153058011489613,EDM,7.333899929346755,0.0036140427757704965
1,P_aircraft,multiyear,122728.1398481664,53000.0,91.14818109362785,19996.884513306857,15.423171451949802,EDM,9.604013369806946,0.0001227281398481664
0,P_OGI,multiyear,3232041.1507670977,1429920.0,79.14862471466311,526617.2347605304,15.800718198297302,EDM,9.981560116154444,0.0032320411507670978
2,P_drone,multiyear,132826.927020336,79600.0,124.80025443987341,21642.344805104454,21.402717104355634,EDM,15.583559022212778,0.00013282692702033602
3,P_stationary,multiyear,7410476.865503347,6007550.0,144.88988665983658,1207436.6176439412,28.952975771591422,EDM,23.133817689448566,0.007410476865503346
4,P_truck,multiyear,3301980.3077973984,1253600.0,67.80989220305692,538012.8710654821,13.558962924674002,GP,7.739804842531144,0.0033019803077973986
1,P_aircraft,multiyear,485852.1049595808,186100.0,68.98057480436532,79163.0056924466,13.67994190738662,GP,7.860783825243762,0.0004858521049595808
2,P_drone,multiyear,485852.1049595808,208600.0,78.18319039541868,79163.0056924466,15.333884373352223,GP,9.514726291209366,0.0004858521049595808
0,P_OGI,multiyear,2995403.070956458,1366120.0,81.44746101079335,488060.27170969057,16.28829204091753,GP,10.469133958774671,0.002995403070956458
3,P_stationary,multiyear,6770310.287584781,5916550.0,156.06258311898546,1103130.1632011894,31.21058683681654,GP,25.39142875467368,0.0067703102875847805
4,P_truck,multiyear,3329651.3646898367,1236800.0,66.36659854463193,542521.4941874801,13.266082160990218,MDP,7.446924078847359,0.003329651364689837
1,P_aircraft,multiyear,352946.300369328,140800.0,70.6738077801272,57507.808857984666,14.247412207776255,MDP,8.428254125633398,0.000352946300369328
0,P_OGI,multiyear,3004148.4264693214,1346120.0,80.07227297992273,489485.2086836796,16.003108855116096,MDP,10.18395077297324,0.0030041484264693216
2,P_drone,multiyear,344388.4189466688,158900.0,84.18585005655062,56113.418242277425,16.478486754453897,MDP,10.659328672311037,0.0003443884189466688
3,P_stationary,multiyear,6709860.124746336,5900350.0,157.11501477461178,1093280.6296990402,31.40554077082973,MDP,25.586382688686875,0.0067098601247463354
4,P_truck,multiyear,3396890.808162058,1278400.0,67.24925868962846,553477.2488132446,13.440862669897353,MH,7.621704587754496,0.0033968908081620577
1,P_aircraft,multiyear,459984.9538135008,176600.0,71.04505251168017,74948.30452614238,13.71162861927015,MH,7.892470537127295,0.0004599849538135008
2,P_drone,multiyear,478362.7578387456,204900.0,79.34996343474658,77942.71823725752,15.297715014269498,MH,9.47855693212664,0.0004783627578387456
0,P_OGI,multiyear,3052236.9315808224,1375320.0,80.50837034277225,497320.5778526569,16.092646976501857,MH,10.273488894359,0.0030522369315808223
3,P_stationary,multiyear,6881663.74475834,5935950.0,154.05803768199786,1121273.6975691994,30.806244267193403,MH,24.987086185050547,0.00688166374475834
1,P_aircraft,multiyear,465555.7659930624,173200.0,67.22929118166132,75855.99275426866,13.286731123434231,RD,7.467573041291373,0.0004655557659930624
4,P_truck,multiyear,3326260.5230976,1248800.0,67.06831831099561,541969.0025762916,13.408450628054231,RD,7.589292545911372,0.0033262605230975997
2,P_drone,multiyear,479954.3864544864,196500.0,75.02193950267122,78202.05251590314,14.621925209808744,RD,8.802767127665886,0.0004799543864544864
0,P_OGI,multiyear,3012504.5334546436,1359120.0,80.64660154587926,490846.72289364843,16.11283882263104,RD,10.293680740488185,0.0030125045334546434
3,P_stationary,multiyear,6728336.916990394,5915950.0,157.05675730499865,1096291.1721967745,31.402102953241606,RD,25.582944871098746,0.006728336916990394
4,P_truck,multiyear,3552329.454764544,1305800.0,65.66741261127792,578803.8663995623,13.128206400778613,SL,7.309048318635755,0.003552329454764544
1,P_aircraft,multiyear,193938.49933732802,76600.0,71.7687448359028,31599.646004009148,14.106091854180566,SL,8.286933772037708,0.00019393849933732802
0,P_OGI,multiyear,3225162.266779968,1411520.0,78.16986855913478,525496.4139867353,15.630664258564517,SL,9.81150617642166,0.003225162266779968
2,P_drone,multiyear,195194.06046861122,99300.0,93.14134209677398,31804.222647741615,18.16873199376303,SL,12.34957391162017,0.00019519406046861123
3,P_stationary,multiyear,7156268.974391386,5976750.0,149.2870544449515,1166016.8923288987,29.82774374561721,SL,24.008585663474353,0.007156268974391386
1,P_aircraft,multiyear,450451.716406704,161800.0,65.0522388088059,73394.99289200942,12.828392518220689,WW,7.009234436077831,0.00045045171640670397
4,P_truck,multiyear,3282416.658682675,1253200.0,68.19478145690867,534825.239993342,13.635423991269024,WW,7.816265909126167,0.003282416658682675
2,P_drone,multiyear,471226.4601527808,192900.0,74.94546980524879,76779.95539529345,14.619904221957471,WW,8.800746139814615,0.00047122646015278083
0,P_OGI,multiyear,2977698.9663143423,1365320.0,81.92759987588327,485175.628168463,16.37554001363113,WW,10.556381931488273,0.0029776989663143423
3,P_stationary,multiyear,6722281.219425609,5907350.0,157.00933262489258,1095304.478476815,31.3847009411952,WW,25.56554285905234,0.00672228121942561
