Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2017 ""True"" Mitigated Emissions (Kg Methane)","Year 2018 ""True"" Mitigated Emissions (Kg Methane)","Year 2019 ""True"" Mitigated Emissions (Kg Methane)","Year 2020 ""True"" Mitigated Emissions (Kg Methane)","Year 2021 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2017 ""True"" Emissions (Kg Methane)","Year 2018 ""True"" Emissions (Kg Methane)","Year 2019 ""True"" Emissions (Kg Methane)","Year 2020 ""True"" Emissions (Kg Methane)","Year 2021 ""True"" Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2017 ""Estimated"" Emissions (Kg Methane)","Year 2018 ""Estimated"" Emissions (Kg Methane)","Year 2019 ""Estimated"" Emissions (Kg Methane)","Year 2020 ""Estimated"" Emissions (Kg Methane)","Year 2021 ""Estimated"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_none,0,0.0,2192166.4184511267,0.0,1510183.7449274594,681982.6735236673,0.03153751658979353,0.095690057,0.002586218,853.9799059022698,3017.681637552,43.28211685824,0.0,0.0,0.0,0.0,0.0,0.0,305919.88574453606,363409.35676959285,364740.85507736326,371765.36225360155,364811.12376609707,252493.92553446925,0.0,0.0,0.0,0.0,0.0,0.0
P_none,1,0.0,2166471.583748093,0.0,1504394.398933805,662077.184814288,0.03146446505494505,0.095690057,0.002586218,850.2635728995655,3017.681637552,49.1029678584,0.0,0.0,0.0,0.0,0.0,0.0,315405.36652647133,345324.47395458235,368740.14122620656,332840.75285421597,388732.48619504465,349238.19029749936,0.0,0.0,0.0,0.0,0.0,0.0
P_none,2,0.0,2116919.449198282,0.0,1482027.579937296,634891.8692609856,0.031102498119726794,0.095690057,0.002586218,850.5100237839622,3017.681637552,48.66723589248001,0.0,0.0,0.0,0.0,0.0,0.0,319244.3157450985,341672.2963174505,354882.58276207274,366067.22815966903,347039.6630297655,326353.8713164123,0.0,0.0,0.0,0.0,0.0,0.0
P_none,3,0.0,2116625.6875231583,0.0,1468795.8111913153,647829.8763318432,0.031091264402331183,0.095690057,0.002586218,850.7337972359961,3017.681637552,47.873998641600004,0.0,0.0,0.0,0.0,0.0,0.0,308303.58914964704,358875.10930717865,330477.9941084489,355653.4928882009,357922.32535991416,247655.1778318354,0.0,0.0,0.0,0.0,0.0,0.0
P_none,4,0.0,2145136.242943498,0.0,1485596.7338104802,659539.5091330176,0.03191600605870686,0.095690057,0.002586218,850.9068793905187,3017.681637552,47.23716832128,0.0,0.0,0.0,0.0,0.0,0.0,288476.73915425985,352214.9062039608,352959.52161992353,354293.61982334463,371375.9886745177,244327.16168741885,0.0,0.0,0.0,0.0,0.0,0.0
P_OGI,0,597747.2033979937,1595319.4919343172,0.0,913336.8184106497,681982.6735236673,0.03153751658979353,0.095690057,0.002586218,621.4723381123167,3017.681637552,35.3049791616,108425.2261454158,111469.80415683375,95239.20956839304,88552.02944218185,93388.57239335799,100670.8065366736,226674.45379439995,252048.12463353865,269623.6811559204,283393.6661207058,271578.253742198,152235.8623998848,231357.8901243028,198690.46869327777,291008.0103817404,273423.16646263725,273271.8830059353,104094.89302066332
P_OGI,1,613369.2080461248,1553989.2456317185,0.0,891912.0608174305,662077.184814288,0.03146446505494505,0.095690057,0.002586218,609.8858891804233,3017.681637552,31.897378324800002,116430.91127111943,96857.86030931058,116227.99243660267,91501.77486793045,109173.53127172399,83169.18565113879,228878.256622252,248604.69338066177,252717.9085195787,241447.8324220476,279689.457742758,266468.04462695523,222414.74692262147,183935.6697568408,234356.93003368218,209931.16708136915,305244.6427932631,138338.00839367646
P_OGI,2,593517.3097678272,1524496.5936771552,0.0,889604.7244161697,634891.8692609856,0.031102498119726794,0.095690057,0.002586218,612.4936093520109,3017.681637552,39.4462331136,100697.48251389946,91534.36738254744,105404.53728729575,94105.38904294225,105718.77717249277,96056.75636864972,245570.04992755022,250387.81416651385,249799.96463601204,272136.44203697285,241481.300241387,230598.43669944684,261456.00961461337,248214.40133004435,194930.23243511727,265169.732837339,160534.43938222973,83748.01014869876
P_OGI,3,598136.6754556417,1519658.5452501602,0.0,871828.668918317,647829.8763318432,0.031091264402331183,0.095690057,0.002586218,610.7952352291641,3017.681637552,39.10361508,101280.39770318041,93842.20501342145,88230.93451002259,109384.40063013362,90319.51856023655,115046.62099042936,232391.85279236254,265437.15669361054,242310.27103044643,246313.81902473627,267686.50016208045,134636.31318015035,229351.6920862893,202428.0991949512,211856.0087671337,276711.71780483425,221441.46881817598,100608.89514349028
P_OGI,4,592632.6742888705,1553477.3603265889,0.0,893937.8511935712,659539.5091330176,0.03191600605870686,0.095690057,0.002586218,616.2147403120147,3017.681637552,42.9022490112,98725.67214223678,90878.37473124098,88286.34835411195,102815.67122105666,104146.55011065601,107741.92095871315,216782.21499376476,261587.94970698227,264862.10413012234,251579.39080634984,267247.31533602433,253293.52244446747,250919.22970870452,294624.0505377462,250087.0389346069,254943.85533337592,291507.7524832852,102652.63064361236
P_stationary,0,1371583.1127469246,820155.847358909,0.0,138173.1738352416,681982.6735236673,0.03153751658979352,0.095690057,0.002586218,319.4997457572688,2883.79086319874,28.154600524800003,219303.34432250133,241894.0600837231,233371.0136412255,217649.6386913438,236389.13535780564,186365.63053141837,115537.54164600925,121524.3230801815,131372.09357099084,154113.86770169676,128428.74580079259,99447.26590678917,109398.88485138233,85087.1945419344,97641.52097515205,99703.808172072,87408.58979836795,93438.80744130722
P_stationary,1,1363972.8789453022,802046.4435953281,0.0,139969.25878104,662077.184814288,0.03146446505494505,0.095690057,0.002586218,314.77489937022295,3000.0850060680004,26.5904560512,226101.2348672223,212058.00493246873,263434.86561675224,213193.301345533,246341.84897797,170823.15863760578,119553.19272946082,133273.77164806082,105309.71848111655,119642.44254562866,142392.44320605524,145823.7308231437,108335.47752396007,100612.53291890869,73922.36226576475,82871.69564505611,101614.56596978399,100324.35789441118
P_stationary,2,1347834.4833341665,768579.0768447841,0.0,133687.20758379842,634891.8692609856,0.031102498119726794,0.095690057,0.002586218,308.79030809352514,2313.1462591871614,29.7187449984,212903.52188107747,218901.97349597822,238701.2000760399,228435.45031043838,228806.11468634248,187483.61429223456,132228.64004562894,122779.7332419939,116172.92758178171,137646.4767551666,118233.90928546256,105676.8623180822,114302.99315721606,83549.90751089771,79551.04177301754,91826.94423722406,84842.90845377125,66190.82709867839
P_stationary,3,1337147.1309921695,779202.8202014497,0.0,131372.9438696064,647829.8763318432,0.031091264402331183,0.095690057,0.002586218,313.18441326424824,2554.3596869856,27.2608066944,213643.78666112176,226672.071641109,197054.58669794266,244342.32780128077,216917.96010148953,206550.97568658862,118450.98655515158,132205.39168714997,133401.83790230687,111324.56181713089,141004.24896353603,80852.20938741241,95881.3061255424,87426.22372524,102404.93057280005,85631.21873066877,110286.20173645444,81346.16442788643
P_stationary,4,1349772.6815662177,795111.9575627232,0.0,135572.44842970558,659539.5091330176,0.03191600605870686,0.095690057,0.002586218,315.39546115141735,2834.58734855423,28.6015021056,204227.98844703194,211397.87253452014,214748.27131713682,224907.6081630496,243774.6894411268,208851.11567080766,112342.5477995578,140809.09621094834,138223.77961838507,129386.19886196677,127600.39969928976,78719.42194645348,107090.73520316639,91666.66906699193,103857.42495817441,90772.36313677926,91486.10959308002,76430.56106700002
P_truck,0,668631.5505494208,1524590.8888843586,0.0,842608.2153606913,681982.6735236673,0.03153751658979353,0.095690057,0.002586218,593.9193178357455,3017.681637552,33.68497103136,120430.92917469548,124314.11416471243,105142.02921734474,101577.77805436403,105763.44386584293,111401.70091732361,217328.53898034684,239258.2987424712,259746.73252023943,270417.0786190154,259097.2404587906,141593.05684100636,148443.119646923,133727.02244111206,181350.18584691675,202600.35993172956,183702.22262596572,116958.8208418465
P_truck,1,678828.6551440224,1488723.3055524097,0.0,826646.1207381217,662077.184814288,0.03146446505494505,0.095690057,0.002586218,584.2713130111498,3017.681637552,32.1208252272,131061.69548376407,103155.1194255304,124994.78551331018,102447.88142320009,119983.4052844318,97169.86432896036,217884.25015487647,242377.80992359988,244016.43686935728,230538.57654334398,268954.5668871929,252350.6576467435,167396.89800014274,153769.5474867236,164249.69744793637,147683.17025115187,128133.15787369461,143465.3855953517
P_truck,2,648323.8156149696,1469623.4999639713,0.0,834731.6307029857,634891.8692609856,0.031102498119726794,0.095690057,0.002586218,590.4473684065774,2799.4164451372753,38.388572663039994,107120.75360083068,98684.29563260658,116946.66323029909,105024.6318228265,111755.26566506558,108738.47971084727,240593.13537510714,243308.86136813927,238129.89664581115,261323.13938263623,235395.6958619628,217836.10679793026,171049.73797084898,198643.55167261572,179735.60037957263,201998.61918336127,144291.9712478638,96639.32779924845
P_truck,3,661893.4395262944,1455775.7558232096,0.0,807945.8794913664,647829.8763318432,0.031091264402331183,0.095690057,0.002586218,585.1188729192965,2895.7342289112003,37.2601563408,110866.28815048528,108576.49634984051,96918.22363991143,124910.41719629322,100006.96969324701,120582.44780198253,223690.95479610036,250615.0654374736,233689.4021129447,230831.11151947346,258007.22886718658,128924.27068413414,151609.76066346862,163959.74464473018,156490.74252087338,165178.89193211347,150863.80665674317,111773.13697798914
P_truck,4,644302.8469626913,1501926.732981936,0.0,842387.2238489185,659539.5091330176,0.03191600605870686,0.095690057,0.002586218,595.7662566370234,3017.681637552,41.65093744128001,112401.67325012783,95604.75713496759,96245.16231170521,110840.8497591066,115512.96471013443,113681.3287451167,207095.11521876606,256825.93114304225,256869.73407101966,243609.724313682,255908.9437969534,247455.1592579721,137624.12587545448,202984.61682140073,134799.0203336605,145814.65775280795,154918.19245520403,110891.98181364618
