Program Name,Simulation,"Total ""True"" Mitigated Emissions (Kg Methane)","Total ""True"" Emissions (Kg Methane)","Total ""Estimated"" Emissions (Kg Methane)","Total ""True"" Mitigable Emissions (Kg Methane)","Total ""True"" Non-Mitigable Emissions (Kg Methane)","Average ""True"" Emissions Rate (g/s)","95th Percentile ""True"" Emissions Rate (g/s)","5th Percentile ""True"" Emissions Rate (g/s)","Average ""True"" Emissions Amount (Kg Methane)","95th Percentile ""True"" Emissions Amount (Kg Methane)","5th Percentile ""True"" Emissions Amount (Kg Methane)","Year 2017 ""True"" Mitigated Emissions (Kg Methane)","Year 2018 ""True"" Mitigated Emissions (Kg Methane)","Year 2019 ""True"" Mitigated Emissions (Kg Methane)","Year 2020 ""True"" Mitigated Emissions (Kg Methane)","Year 2021 ""True"" Mitigated Emissions (Kg Methane)","Year 2022 ""True"" Mitigated Emissions (Kg Methane)","Year 2017 ""True"" Emissions (Kg Methane)","Year 2018 ""True"" Emissions (Kg Methane)","Year 2019 ""True"" Emissions (Kg Methane)","Year 2020 ""True"" Emissions (Kg Methane)","Year 2021 ""True"" Emissions (Kg Methane)","Year 2022 ""True"" Emissions (Kg Methane)","Year 2017 ""Estimated"" Emissions (Kg Methane)","Year 2018 ""Estimated"" Emissions (Kg Methane)","Year 2019 ""Estimated"" Emissions (Kg Methane)","Year 2020 ""Estimated"" Emissions (Kg Methane)","Year 2021 ""Estimated"" Emissions (Kg Methane)","Year 2022 ""Estimated"" Emissions (Kg Methane)"
P_none,3,0.0,2167499.785810637,0.0,1521418.3243344866,646081.4614761504,0.03173003187112171,0.095690057,0.002586218,862.1717525101976,3017.681637552,48.52200094848,0.0,0.0,0.0,0.0,0.0,0.0,300851.77624132193,332024.6061581961,375632.9508030727,363712.8260589274,389651.17605072836,346947.47381145525,0.0,0.0,0.0,0.0,0.0,0.0
P_none,4,0.0,2033273.6192090306,0.0,1483036.6760093665,550236.943199664,0.03130814487805889,0.095690057,0.002586218,843.3320693525635,3017.681637552,51.23690963136001,0.0,0.0,0.0,0.0,0.0,0.0,261147.50375109917,342088.5960015357,331051.6553243433,349380.91795012204,330686.8310368267,249249.77214883495,0.0,0.0,0.0,0.0,0.0,0.0
P_OGI,0,593755.953473952,1586370.2023571904,0.0,914820.9679973088,671549.2343598816,0.032025860434542586,0.095690057,0.002586218,625.5403006140341,3017.681637552,36.14291379360001,87973.36124496504,115320.59805979715,99555.72828354775,107557.24825904045,81790.75287812203,101558.26474847956,235898.2375078287,275504.7216280695,263594.42369207845,261060.76035057637,251002.65980596765,264986.2557026058,309105.2442629063,229650.09042173863,259450.54378402163,204492.14673885063,213364.0774083891,86998.45055899376
P_OGI,1,605066.2823236033,1536210.0244681921,0.0,920794.2119762688,615415.8124919232,0.030131251432599458,0.095690057,0.002586218,593.3603802503638,2749.0956763679956,38.343888760320006,96473.7600408497,133962.71039321116,81298.04315488438,92003.82951091742,97925.49607411567,103391.80978493927,251814.78822164482,222414.88331904964,248412.56792284286,259763.79246895644,263895.84815063654,260313.40578718032,321712.40737683745,154883.39251639767,268354.06346353056,253343.37824400974,280388.76563397306,115218.39604588115
P_OGI,2,636283.2548238337,1541496.0137560992,0.0,917451.8587181665,624044.1550379328,0.03173284428498427,0.095690057,0.002586218,605.9339676714226,3017.681637552,39.5505146304,103670.39263154735,100964.39708112155,101429.63114428801,109281.00455755372,107804.59879996629,113127.91379492579,247215.38981547713,256264.36318053614,258337.92617161758,273390.11004758993,222066.64487138245,250014.73658213567,280863.8148399664,258847.6854520514,288232.5722503359,238594.03611489787,243198.0148713588,83202.4181308136
P_OGI,3,615324.6123050016,1553254.4332071939,0.0,907172.9717310432,646081.4614761504,0.03173003187112171,0.095690057,0.002586218,617.8418588731877,3017.681637552,38.67906261312,99211.89767276161,97812.43521076805,113157.1715881257,93017.66847757148,101028.52448306703,111067.33206811965,227669.2329065548,234316.62133750058,262920.5976277607,270822.73252961354,288728.6675532732,236190.35914519106,225758.0068365247,233824.09502194304,216094.74497165068,265076.1841425579,288516.6761344129,122633.29045571215
P_OGI,4,601806.828654432,1432427.175273917,0.0,882190.2320742528,550236.943199664,0.03130814487805889,0.095690057,0.002586218,594.1215990352206,2755.7768128809576,42.656458999680005,94779.39718223366,110183.8253323404,102356.41594560494,105157.55436692188,88267.13174200318,101060.94893019044,194590.76555751395,232048.12755766997,228825.99539504293,244401.05791910738,242574.2877171201,256184.0901128413,219677.98582473933,159064.73319526878,232268.1581146769,191063.680215438,275631.79028529854,111488.63594446942
P_stationary,0,1364131.5282189504,813923.9237504737,0.0,142374.68939059202,671549.2343598816,0.032025860434542586,0.095690057,0.002586218,320.94791945996593,2982.957629667834,31.09296055968,200050.86727481257,252677.7078949465,231808.89495346232,242202.6967374649,211756.36504502845,188919.65286455903,124046.22404250846,137913.47188790288,131140.90444023797,126221.08435226919,120788.98059591268,139686.00526499836,104279.05525371848,101259.72873414731,84017.05295039997,87826.66948123206,75797.75885662084,97716.33925542721
P_stationary,1,1381381.8071214529,758454.8163889537,0.0,143039.0038970304,615415.8124919232,0.030131251432599458,0.095690057,0.002586218,292.95280663922506,2048.5823902847983,28.154600524800003,240945.12174912827,241946.70982940512,210575.04293918723,230133.23504955095,230838.16562628263,192622.69124054082,107607.78238505703,114226.92488023252,119016.93834094804,121472.50730693479,130756.91109572114,135793.05039836522,99001.44533627994,80778.44824653603,84949.55606954884,91032.9483786336,88159.92542423999,88534.20900690724
P_stationary,2,1407766.0203264672,768154.5976964256,0.0,144110.44265849283,624044.1550379328,0.03173284428498427,0.095690057,0.002586218,301.9475619875887,2631.9971214100756,28.154600524800003,224988.38682366651,222412.16823142392,223818.7768930328,247251.01446975057,237114.08186282663,214051.87713123736,125785.58201283724,134354.77434581405,135677.93288221792,135254.4228535319,92628.62166189021,109814.69444721885,114278.59360264317,94860.57773229126,99751.74436687685,104065.07152759189,62611.93402480801,75789.32383617124
P_stationary,3,1382862.8287852416,784235.6422377697,0.0,138154.18076161918,646081.4614761504,0.03173003187112171,0.095690057,0.002586218,311.9473517254454,2967.0256933315186,28.154600524800003,202184.60954010408,221949.67570069816,250678.24724296117,236275.54150051906,241982.281441942,196158.36184944864,124477.6814055362,110070.07321929254,124956.79069870264,127423.14391014136,147670.27881791847,116578.71527269958,117564.50730258721,71170.77140118719,88582.82789843997,78529.99681592641,107550.99718130878,79502.5284585696
P_stationary,4,1345521.5603062273,687421.3540662432,0.0,137184.41086657922,550236.943199664,0.03130814487805889,0.095690057,0.002586218,285.1187698325355,1500.684918537593,29.7187449984,195016.8915734959,235000.68194273303,235279.42035373606,240718.71327496786,205865.51325857526,196252.69059556784,95073.61544200339,107096.75748953123,95777.91202955524,108652.48521528351,124820.93779323203,122536.7463179221,84783.27275951041,67369.88172568315,59862.006664920045,78074.53896670554,86103.69596327523,76659.0192171792
P_truck,0,656696.9045276352,1523706.775226669,0.0,852157.5408667873,671549.2343598816,0.032025860434542586,0.095690057,0.002586218,600.8307473291281,3017.681637552,35.0815299264,99239.22413032316,126341.1437893758,113998.78427135825,113285.36876901952,94399.48577595947,109432.89779159897,227673.57854037348,264515.2586664028,249213.3308052442,255346.2716370976,238494.73839018407,257078.19113200612,179459.27240132223,212759.59927420432,183511.56855463842,185761.87489630724,116743.33820273788,103811.08595877141
P_truck,1,678852.3408655969,1462215.934708013,0.0,846800.1222160896,615415.8124919232,0.030131251432599458,0.095690057,0.002586218,564.7801988057215,2614.2217364217586,35.930633840640006,111413.14104126452,143244.13750082775,91316.18561130117,101730.3148013191,117560.02441371557,113577.90413172611,239996.1599473848,213124.46030048517,238384.1241529546,249996.6486523244,244191.64193608137,250070.0014111752,141132.6071637846,133506.78740695288,176265.42249494634,190082.14028355526,176697.0764569745,130218.32423927923
P_truck,2,712235.2066556545,1465446.638066717,0.0,841402.483028784,624044.1550379328,0.03173284428498427,0.095690057,0.002586218,576.0403451520114,2940.7927629513515,34.85807580528,122900.10740957846,111801.85631667338,110754.54244941546,125698.51176920028,119611.6839399789,121447.2999041602,230846.96552259452,245162.73921269694,248983.47220103405,257133.8453403493,210266.9337397908,241669.319823073,177280.01196075644,204145.70262409214,204902.7852837789,152186.14082367584,91320.374400283,100841.49499297387
P_truck,3,688463.1150553152,1480065.2074854146,0.0,833983.746009264,646081.4614761504,0.03173003187112171,0.095690057,0.002586218,588.7291994770941,3017.681637552,33.51924305712,111221.84853974593,109766.4133347085,128978.22352218199,106192.43173086348,112825.25620721295,119448.04606599991,218048.97069357446,222384.40985809176,247047.4345983502,257544.20400445382,276880.2765422117,227923.9274474123,151086.33035176859,147341.75034978802,203961.68292433102,151365.6314920118,156283.18845690574,135414.17594578123
P_truck,4,660643.241057856,1373907.8373045695,0.0,823670.8941049057,550236.943199664,0.03130814487805889,0.095690057,0.002586218,569.8497873515428,2632.410502456317,42.41066484096001,107134.38189629323,119895.34476233622,110014.81930780053,113109.08911619418,97385.46024351515,113068.16328394621,185871.80193039557,222387.27598964632,221206.36644421727,236492.34395326665,233562.80325835902,244149.38797900875,117177.5052076393,142769.4161958559,135078.81760395537,178876.24193981875,168334.48640568243,126396.46338101622
